R,C,300
R,C,300
R,C,300
R,C,300
R,C,300
R,C,300
R,C,300
R,C,300
R,C,300
R,C,300
R,C,300
R,C,300
R,C,300
R,C,300
R,C,300
R,C,300
R,C,300
R,C,300
R,C,300
R,C,300
R,C,300
R,C,300
R,C,300
R,C,300
R,C,300
R,C,300
R,C,300
R,C,300
R,C,300
R,C,300
